county,old_culture,culture,faith,government,holder,former_liege
c_karachev,aq_slavic,aq_dnieper_upper,slavic_pagan,tribal_government,aq_chief_1568,0
c_karahataka,aq_kadamba_early,aq_kadamba_early,aq_faith_dravidian,tribal_government,aq_chief_1569,d_rattapadi
c_karakorum,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_1570,d_orkhon
c_karamay,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_1571,d_tarbagatai
c_karashar,aq_tocharian,aq_tocharian,aq_faith_steppe,tribal_government,aq_chief_1572,0
c_karasjohka,aq_sami,aq_sami,finnish_pagan,tribal_government,aq_chief_1573,d_duortnoseatnu
c_karasu,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_1574,d_kush-murun
c_karatayak,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1575,0
c_karatsagaan,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_1576,d_selenga_valley
c_karauda,aq_tagar,aq_tagar,aq_faith_steppe,tribal_government,aq_chief_1577,0
c_karbala,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_1578,d_baghdad
c_kargadan,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1579,d_udmurtia
c_karghalik,aq_tocharian,aq_tocharian,aq_faith_steppe,tribal_government,aq_chief_1580,d_khotan
c_kargopol,aq_finnic,aq_finnic,finnish_pagan,tribal_government,aq_chief_1581,0
c_karkaraly,aq_saka,aq_issedonian,aq_faith_steppe,nomad_government,aq_chief_1582,0
c_karmanta,aq_vanga,aq_vanga,aq_faith_yaksha_naga,tribal_government,aq_chief_1583,d_vanga
c_karnten,aq_tauriscian,aq_tauriscian,aq_faith_celtic,tribal_government,aq_chief_1584,d_carinthia
c_karor,aq_malava,aq_malava,aq_faith_rigvedic,tribal_government,aq_chief_1585,d_multan
c_karran,aq_sogdian,aq_sogdian,mazdayasna,tribal_government,aq_chief_1586,d_badakhshan
c_kartauzh,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1587,0
c_kartli,aq_kartvelian,aq_kartvelian,aq_faith_anatolian,tribal_government,aq_chief_1588,d_tao-klarjeti
c_karur,aq_malava,aq_malava,aq_faith_rigvedic,tribal_government,aq_chief_1589,d_multan
c_kasa,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_1590,d_kasa
c_kash,aq_saka,aq_tigraxauda,aq_faith_steppe,nomad_government,aq_chief_1591,d_ili-alatau
c_kashgar,aq_tocharian,aq_tocharian,aq_faith_steppe,tribal_government,aq_chief_1592,d_kashgar
c_kaska,aq_saka,aq_issedonian,aq_faith_steppe,nomad_government,aq_chief_1593,0
c_kaskelen,aq_saka,aq_tigraxauda,aq_faith_steppe,nomad_government,aq_chief_1594,d_zhetysu
c_kaski,aq_kirata,aq_kirata,aq_faith_himalayan,tribal_government,aq_chief_1595,d_khasa
c_kasmira,aq_kasmira,aq_kasmira,aq_faith_atharvavedic,tribal_government,aq_chief_1596,d_kasmira
c_kassala,aq_cushitic,aq_cushitic,aq_faith_african,tribal_government,aq_chief_1597,d_baqlin
c_kassel,aq_suebian,aq_chattian,aq_faith_germanic,tribal_government,aq_chief_1598,d_hesse
c_katagum,aq_central_african,aq_central_african,west_african_bori_pagan,tribal_government,aq_chief_1599,d_kagha
c_kataka,aq_kalinga,aq_kalinga,aq_faith_nirgrantha,tribal_government,aq_chief_1600,0
c_katehar,aq_panchala,aq_panchala,aq_faith_shukla_yajurvedic,tribal_government,aq_chief_1601,d_vodamayutja
c_kath,aq_sogdian,aq_chorasmian,mazdayasna,tribal_government,aq_chief_1602,d_khorezm
c_kathmandu,aq_kirata,aq_kirata,aq_faith_himalayan,tribal_government,aq_chief_1603,d_nepal
c_katsina,aq_central_african,aq_central_african,west_african_bori_pagan,tribal_government,aq_chief_1604,d_katsina
c_katu_yaryk,aq_tagar,aq_pazyryk,aq_faith_steppe,nomad_government,aq_chief_1605,d_katu_yaryk
c_katukuru,aq_andhra,aq_andhra,aq_faith_dravidian,tribal_government,aq_chief_1606,d_warangal
c_kauthara,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,tribal_government,aq_chief_1607,0
c_kawachi,aq_yayoi,aq_yayoi,aq_faith_asian,tribal_government,aq_chief_1608,0
c_kayor,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_1609,d_djolof
c_kazan,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1610,d_kazan
c_kazanskaya,aq_scythian,aq_scythian,aq_faith_steppe,nomad_government,aq_chief_1611,d_don_valley
c_kazanskoye,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1612,0
c_kazusa,aq_jomon,aq_jomon,aq_faith_asian,tribal_government,aq_chief_1613,d_east_bando
c_kazym,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1614,0
c_kbumak,aq_sarmatian,aq_sarmatian,aq_faith_steppe,nomad_government,aq_chief_1615,d_aqtobe
c_kebbi,aq_central_african,aq_central_african,west_african_bori_pagan,tribal_government,aq_chief_1616,0
c_keffi,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_1617,d_kwararafa
c_kempten,aq_vindelician,aq_vindelician,aq_faith_celtic,tribal_government,aq_chief_1618,d_augsburg
c_kent,aq_cantiacian,aq_cantiacian,aq_faith_celtic,tribal_government,aq_chief_1619,0
c_kepala_burung,aq_austronesian,aq_austronesian,aq_faith_asian,tribal_government,aq_chief_1620,d_papua
c_kera,aq_central_african,aq_central_african,west_african_bori_pagan,tribal_government,aq_chief_1621,d_wandala
c_kerak,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_1622,k_aq_persia_jerusalem
c_kerala,aq_chera,aq_chera,aq_faith_murukan,tribal_government,aq_chief_1623,d_chera_nadu
c_kerch,aq_hellenic,aq_hellenic,hellenic_pagan,tribal_government,aq_bosporus,0
c_keriya,aq_tocharian,aq_tocharian,aq_faith_steppe,tribal_government,aq_chief_1625,d_khotan
c_kerken,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1626,0
c_kermanshah,persian,aq_median,mazdayasna,tribal_government,aq_chief_1627,k_aq_persia_persia
c_kernave,aq_baltic,aq_baltic,baltic_pagan,tribal_government,aq_chief_1628,d_lithuanians
c_ketu,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_1629,d_ibadan
c_keve,aq_scordiscian,aq_scordiscian,aq_faith_celtic,tribal_government,aq_chief_1630,d_temes
c_kevrola,aq_finnic,aq_finnic,finnish_pagan,tribal_government,aq_chief_1631,0
c_keyimen,aq_sinitic,aq_ordos,aq_faith_asian,nomad_government,aq_chief_1632,d_langshan
c_khabur,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_1633,d_diyarrabia
c_khachen,aq_armenian,aq_armenian,aq_faith_anatolian,tribal_government,aq_chief_1634,d_greater_armenia
c_khanjargalant,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_1635,d_orkhon
c_khaplu,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_1636,0
c_khar_us,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_1637,0
c_kharam-vosh,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1638,d_konda
c_kharga,egyptian,egyptian,aq_faith_kemetic,tribal_government,aq_chief_1639,d_al-wahat
c_khasagt_khairkhan,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_1640,d_ovorkhangai
c_khawr,persian,persian,mazdayasna,tribal_government,aq_chief_1641,d_makran
c_khaybar,bedouin,bedouin,aq_faith_arabian,tribal_government,aq_chief_1642,d_medina
c_khentii,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_1643,d_ogrash
c_kherson,aq_scythian,aq_scythian,aq_faith_steppe,nomad_government,aq_chief_1644,0
c_khetaka,aq_anarta,aq_anarta,aq_faith_samavedic,tribal_government,aq_chief_1645,0
c_khijjingakota,aq_kalinga,aq_kalinga,aq_faith_nirgrantha,tribal_government,aq_chief_1646,d_tosali
c_khinjali_mandala,aq_kalinga,aq_kalinga,aq_faith_nirgrantha,tribal_government,aq_chief_1647,d_tosali
c_khiva,aq_sogdian,aq_chorasmian,mazdayasna,tribal_government,aq_chief_1648,d_khorezm
c_khojand,aq_sogdian,aq_haumavarga,mazdayasna,tribal_government,aq_chief_1649,d_ferghana
c_khokhoo,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_1650,d_selenga_valley
c_kholmogory,aq_finnic,aq_finnic,finnish_pagan,tribal_government,aq_chief_1651,0
c_khopyor,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1652,d_khopyor
c_khortytsia,aq_scythian,aq_scythian,aq_faith_steppe,nomad_government,aq_chief_1653,0
c_khotan,aq_tocharian,aq_tocharian,aq_faith_steppe,tribal_government,aq_chief_1654,d_khotan
c_khotang,aq_kirata,aq_kirata,aq_faith_himalayan,tribal_government,aq_chief_1655,d_limbuwan
c_khu_bua,aq_tai,aq_tai,aq_faith_asian,tribal_government,aq_chief_1656,0
c_khumar,aq_sarmatian,aq_sarmatian,aq_faith_steppe,nomad_government,aq_chief_1657,d_azov
c_khurnak,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_1658,0
c_khursa,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1659,d_voronezh
c_khuttal,aq_sogdian,aq_sogdian,mazdayasna,tribal_government,aq_chief_1660,k_aq_persia_transoxiana
c_khuwar,persian,aq_median,mazdayasna,tribal_government,aq_chief_1661,d_rayy
c_kiev,aq_slavic,aq_dnieper_middle,slavic_pagan,tribal_government,aq_chief_1662,d_kiev
c_kii,aq_yayoi,aq_yayoi,aq_faith_asian,tribal_government,aq_chief_1663,d_nankaido
c_kiia,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1664,d_ala_tau
c_kilimanjaro,aq_bantu,aq_bantu,aq_faith_african,tribal_government,aq_chief_1665,0
c_kinda,aq_gautish,aq_gautish,aq_faith_germanic,tribal_government,aq_chief_1666,0
c_kinda_sakun,aq_sabaean,aq_sabaean,aq_faith_arabian,tribal_government,aq_chief_1667,d_hadramawt
c_kingui,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_1668,d_diafunu
c_kintus,aq_sami,aq_sami,finnish_pagan,tribal_government,aq_chief_1669,d_guoldat
c_kiranapura,aq_atavi,aq_atavi,aq_faith_forest_indian,tribal_government,aq_chief_1670,0
c_kirillov,aq_finnic,aq_finnic,finnish_pagan,tribal_government,aq_chief_1671,d_chudia
c_kirinyaga,aq_bantu,aq_bantu,aq_faith_african,tribal_government,aq_chief_1672,d_bonde_la_ufa
c_kirkuk,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_1673,d_samarra
c_kirman,persian,persian,mazdayasna,tribal_government,aq_chief_1674,k_aq_persia_persia
c_kishsh,aq_sogdian,aq_sogdian,mazdayasna,tribal_government,aq_chief_1675,d_soghd
c_kisi,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_1676,0
c_kita,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_1677,d_kaniaga
c_kitka,aq_sami,aq_sami,finnish_pagan,tribal_government,aq_chief_1678,d_giemajohka
c_kitoi,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_1679,d_angara
c_kittila,aq_sami,aq_sami,finnish_pagan,tribal_government,aq_chief_1680,d_vuovdisamieana
c_kiz,persian,persian,mazdayasna,tribal_government,aq_chief_1681,d_makran
c_kizir,aq_tagar,aq_tagar,aq_faith_steppe,tribal_government,aq_chief_1682,d_blue_khakassia
c_klarjeti,aq_kartvelian,aq_kartvelian,aq_faith_anatolian,tribal_government,aq_chief_1683,d_tao-klarjeti
c_kletsk,aq_slavic,aq_pripyatian,slavic_pagan,tribal_government,aq_chief_1684,d_pinsk
c_klingenberg,aq_suebian,aq_marcomannic_early,aq_faith_germanic,tribal_government,aq_chief_1685,d_west_franconia
c_knin,aq_delmatian,aq_delmatian,aq_faith_balkan,tribal_government,aq_chief_1686,d_dalmatia
c_knittelfeld,aq_tauriscian,aq_tauriscian,aq_faith_celtic,tribal_government,aq_chief_1687,d_carinthia
c_koblenz,aq_treverian,aq_treverian,aq_faith_celtic,tribal_government,aq_chief_1688,d_lower_lorraine
c_koda,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1689,d_kazym
c_kodalaka_mandala,aq_kalinga,aq_kalinga,aq_faith_nirgrantha,tribal_government,aq_chief_1690,d_tosali
c_koh_ker,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,tribal_government,aq_chief_1691,d_angkor
c_koi-bagar,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_1692,d_kentarlau
c_kojuk,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1693,d_ala_tau
c_kokenois,aq_baltic,aq_baltic,baltic_pagan,tribal_government,aq_chief_1694,d_latgalians
c_kokoli,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_1695,d_futa_jalon
c_kokpekty,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_1696,d_alakol
c_koksemey,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_1697,d_semey
c_kol,aq_surasena,aq_surasena,aq_faith_samavedic,tribal_government,aq_chief_1698,d_mathura
c_kolhapur,aq_kadamba_early,aq_kadamba_early,aq_faith_dravidian,tribal_government,aq_chief_1699,d_rattapadi
c_kolobrzeg,aq_suebian,aq_varinian,aq_faith_germanic,tribal_government,aq_chief_1700,d_pommerania
c_kolon,aq_scordiscian,aq_scordiscian,aq_faith_celtic,tribal_government,aq_chief_1701,d_somogy
c_kolyn,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1702,d_udmurtia
c_kolyvan,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1703,d_baraba_steppe
c_komarom,aq_gaulish,aq_gaulish,aq_faith_celtic,tribal_government,aq_chief_1704,d_visegrad
c_konda_ob,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1705,d_baraba_steppe
c_kondana,aq_asmaka,aq_asmaka,aq_faith_krishna_yajurvedic,tribal_government,aq_chief_1706,0
c_kondoma,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1707,d_aley
c_kong,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_1708,d_kong
c_kongu,aq_pandya,aq_pandya,aq_faith_murukan,tribal_government,aq_chief_1709,0
c_konigsberg,aq_baltic,aq_baltic,baltic_pagan,tribal_government,aq_chief_1710,d_prussia
c_konko,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_1711,d_bambuk
c_kono,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_1712,d_kono
c_kontupohja,aq_finnic,aq_finnic,finnish_pagan,tribal_government,aq_chief_1713,d_karelia
c_konyan,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_1714,d_toro
c_kopathal,aq_saka,aq_tigraxauda,aq_faith_steppe,nomad_government,aq_chief_1715,d_zhetysu
c_koppam,aq_kadamba_early,aq_kadamba_early,aq_faith_dravidian,tribal_government,aq_chief_1716,d_raichur_doab
c_kordofan,aq_central_african,aq_central_african,west_african_bori_pagan,tribal_government,aq_chief_1717,0
c_korehari,aq_ainu,aq_ainu,aq_faith_asian,tribal_government,aq_chief_1718,d_hitakami
c_korgon,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1719,d_aley
c_korinthos,aq_hellenic,aq_hellenic,hellenic_pagan,tribal_government,aq_chief_1720,d_aq_tribe_achaia_achaia
c_korosten,aq_slavic,aq_pripyatian,slavic_pagan,tribal_government,aq_chief_1721,d_turov
c_korsun,aq_slavic,aq_dnieper_middle,slavic_pagan,tribal_government,aq_chief_1722,d_kiev
c_kos-buwak,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_1723,d_jemba
c_kos_uba,aq_sarmatian,aq_sarmatian,aq_faith_steppe,nomad_government,aq_chief_1724,d_mugodzhar_hills
c_kosh_kurbay,aq_sarmatian,aq_sarmatian,aq_faith_steppe,nomad_government,aq_chief_1725,d_mugodzhar_hills
c_koshuki,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1726,0
c_kostanay,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_1727,0
c_kota,aq_sivi,aq_sivi,aq_faith_rigvedic,tribal_government,aq_chief_1728,d_medapata
c_kotera,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_1729,d_bargujin_tukum
c_kotivarsa,aq_pundra,aq_pundra,aq_faith_yaksha_naga,tribal_government,aq_chief_1730,d_gauda
c_kotokel,aq_steppe_eastern,aq_donghu,aq_faith_asian,nomad_government,aq_chief_1731,d_dauria
c_kotoko,aq_central_african,aq_central_african,west_african_bori_pagan,tribal_government,aq_chief_1732,d_wandala
c_kotte,aq_lankan,aq_lankan,aq_faith_rigvedic,tribal_government,aq_chief_1733,d_sinhala
c_kouga,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_1734,0
c_koutajoki,aq_sami,aq_sami,finnish_pagan,tribal_government,aq_chief_1735,d_giemajohka
c_kozelsk,aq_slavic,aq_dnieper_upper,slavic_pagan,tribal_government,aq_chief_1736,d_karachev
c_kozlov,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1737,0
c_kozuke,aq_jomon,aq_jomon,aq_faith_asian,tribal_government,aq_chief_1738,d_west_bando
c_kracheh_nokor,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,tribal_government,aq_chief_1739,d_vyadhapura
c_krajna,aq_slavic,aq_pomeranian_early,slavic_pagan,tribal_government,aq_chief_1740,d_wielkopolska
c_krakowska,aq_slavic,aq_vistulan_early,slavic_pagan,tribal_government,aq_chief_1741,0
c_kran,aq_odrysian,aq_odrysian,aq_faith_balkan,tribal_government,aq_chief_1742,d_philippopolis
c_kranj,aq_tauriscian,aq_tauriscian,aq_faith_celtic,tribal_government,aq_chief_1743,0
c_krasnoyarsk,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_1744,d_yenisei_kan
c_krasso,aq_scordiscian,aq_scordiscian,aq_faith_celtic,tribal_government,aq_chief_1745,d_temes
c_krems,aq_noric,aq_noric,aq_faith_celtic,tribal_government,aq_chief_1746,d_osterreich
c_kropot,aq_tagar,aq_tagar,aq_faith_steppe,tribal_government,aq_chief_1747,d_eastern_sayan
c_kru,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_1748,d_kru
c_ku_jeku,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_1749,d_karabas
c_ku_kaeo,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,tribal_government,aq_chief_1750,d_mukdahan
c_kucha,aq_tocharian,aq_tocharian,aq_faith_steppe,tribal_government,aq_chief_1751,d_karashar
c_kuchuk,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1752,d_kulyndy_steppe
c_kufa,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_1753,k_aq_persia_mesopotamia
c_kuisugu,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_1754,0
c_kuizhou,aq_sinitic,aq_ba,aq_faith_chinese,tribal_government,aq_chief_1755,d_kuizhong
c_kujawy,aq_slavic,aq_pomeranian_early,slavic_pagan,tribal_government,aq_chief_1756,d_kuyavia
c_kukiya,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_1757,d_kawkaw
c_kuku,aq_central_african,aq_central_african,west_african_bori_pagan,tribal_government,aq_chief_1758,d_baguirmi
c_kulan_utmas,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_1759,d_tokumbay
c_kulan_uynak,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_1760,d_kentarlau
c_kulunda,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1761,d_kulyndy_steppe
c_kumaon,aq_kirata,aq_kirata,aq_faith_himalayan,tribal_government,aq_chief_1762,d_kurmanchal
c_kumasi,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_1763,d_ashanti
c_kumertau,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1764,d_bugurslan
c_kumkol,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_1765,d_nagormo
c_kumtag,aq_tocharian,aq_tocharian,aq_faith_steppe,tribal_government,aq_chief_1766,d_loulan
c_kumych,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1767,0
c_kundina,aq_pragjyotisha,aq_pragjyotisha,aq_faith_yaksha_naga,tribal_government,aq_chief_1768,d_sutiya
c_kuozhou,aq_sinitic,aq_qin,aq_faith_chinese,tribal_government,aq_chief_1769,d_longyou
c_kuranko,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_1770,d_loma
c_kurdar,aq_sogdian,aq_chorasmian,mazdayasna,tribal_government,aq_chief_1771,d_khorezm
c_kurdistan,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_1772,d_kurdistan
c_kurgan,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_1773,d_kurgan
c_kurgus,aq_kushite,aq_kushite,kushitism_pagan,tribal_government,aq_chief_1774,d_shamir
c_kurmaed,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_1775,d_bumthang
c_kurmina,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_1776,d_jenne
c_kursk,aq_slavic,aq_desnian,slavic_pagan,tribal_government,aq_chief_1777,d_chernigov
c_kurtysh,aq_sogdian,aq_dahaean,aq_faith_steppe,nomad_government,aq_chief_1778,0
c_kurumba,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_1779,0
c_kush-murun,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_1780,d_kush-murun
c_kusinagara,aq_malla,aq_malla,aq_faith_buddha,tribal_government,aq_chief_1781,d_tirabhukti
c_kusumi,aq_burman,aq_burman,aq_faith_asian,tribal_government,aq_chief_1782,d_ramannadesa
c_kusunkotan,aq_ainu,aq_ainu,aq_faith_asian,tribal_government,aq_chief_1783,0
c_kutch,aq_anarta,aq_anarta,aq_faith_samavedic,tribal_government,aq_chief_1784,d_anartta
c_kuzbas,aq_tagar,aq_tagar,aq_faith_steppe,tribal_government,aq_chief_1785,0
c_kuzeytorg,aq_scythian,aq_scythian,aq_faith_steppe,nomad_government,aq_chief_1786,0
c_kwahu-akyem,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_1787,d_ashanti
c_kwararafa,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_1788,d_kwararafa
c_kyadya,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_1789,d_nupe
c_kyakyaru,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_1790,d_sagya
c_kyaukse,aq_burman,aq_burman,aq_faith_asian,tribal_government,aq_chief_1791,d_pagan
c_kyin,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1792,d_salair
c_kymyl_tey,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_1793,d_angara
c_kyunglung,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_1794,d_ngari
c_kyzistra,aq_cappadocian,aq_cappadocian,aq_faith_ma,tribal_government,aq_chief_1795,d_charsianon
c_kyzylkul,aq_tagar,aq_tagar,aq_faith_steppe,tribal_government,aq_chief_1796,d_blue_khakassia
c_la_marche,aq_aeduian,aq_aeduian,aq_faith_celtic,tribal_government,aq_chief_1797,d_bourbon
c_labda,aq_nasamonian,aq_nasamonian,aq_faith_libyan,tribal_government,aq_chief_1798,d_syrte
c_labourd,aq_aquitani,aq_aquitani,aq_faith_iberian,tribal_government,aq_chief_1799,d_gascogne
c_lachyk-uba,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1800,d_mordvinia
c_laconia,aq_hellenic,aq_hellenic,hellenic_pagan,tribal_government,aq_sparta,0
c_ladyzyn,aq_scythian,aq_scythian,aq_faith_steppe,nomad_government,aq_chief_1802,d_yedisan
c_lag_dera,aq_cushitic,aq_cushitic,aq_faith_african,tribal_government,aq_chief_1803,d_samalo
c_laghwat,aq_gaetulian,aq_gaetulian,aq_faith_libyan,tribal_government,aq_chief_1804,d_mzab
c_lahur,aq_madra,aq_madra,aq_faith_rigvedic,tribal_government,aq_chief_1805,d_lahore
c_laia,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_1806,0
c_laizhou,aq_sinitic,aq_qi,aq_faith_chinese,tribal_government,aq_chief_1807,d_ziqing
c_lakhnau,aq_kosalan,aq_kosalan,aq_faith_shukla_yajurvedic,tribal_government,aq_chief_1808,d_kanyakubja
c_laksmanavati,aq_pundra,aq_pundra,aq_faith_yaksha_naga,tribal_government,aq_chief_1809,k_aq_nanda
c_lam_tay,aq_baiyue,aq_luoyue,aq_faith_asian,tribal_government,aq_chief_1810,0
c_lampang,aq_tai,aq_tai,aq_faith_asian,tribal_government,aq_chief_1811,d_sukhothai
c_lamu,aq_bantu,aq_bantu,aq_faith_african,tribal_government,aq_chief_1812,d_pate
c_lanarkshire,aq_votadinian,aq_votadinian,aq_faith_celtic,tribal_government,aq_chief_1813,d_lothian
c_lancashire,aq_brigantian,aq_brigantian,aq_faith_celtic,tribal_government,aq_chief_1814,d_lancaster
c_lanciano,aq_marsian,aq_marsian,aq_faith_italic,tribal_government,aq_chief_1815,d_spoleto
c_landsberg,aq_suebian,aq_varinian,aq_faith_germanic,tribal_government,aq_chief_1816,d_pommerania
c_langres,aq_aeduian,aq_aeduian,aq_faith_celtic,tribal_government,aq_chief_1817,d_burgundy
c_langshan,aq_sinitic,aq_ordos,aq_faith_asian,nomad_government,aq_chief_1818,d_langshan
c_langya,aq_sinitic,aq_lu,aq_faith_chinese,tribal_government,aq_chief_1819,d_yanhai
c_langzhou,aq_sinitic,aq_chu,aq_faith_chinese,tribal_government,aq_chief_1820,d_jingnan
c_langzhou_1,aq_sinitic,aq_sinitic,aq_faith_chinese,tribal_government,aq_chief_1821,d_lilang
c_lanzhou,aq_sinitic,aq_zhao,aq_faith_chinese,tribal_government,aq_chief_1822,d_hedong
c_lanzhou_1,aq_sinitic,aq_qin,aq_faith_chinese,tribal_government,aq_chief_1823,d_longyou
c_lapusna,aq_getian,aq_getian,aq_faith_zalmonian,tribal_government,aq_chief_1824,d_bugeac
c_lar,persian,persian,mazdayasna,tribal_government,aq_chief_1825,d_fars
c_lasta,aq_ethiopian,aq_ethiopian,aq_faith_african,tribal_government,aq_chief_1826,d_lasta
c_lecce,aq_messapian,aq_messapian,aq_faith_italic,tribal_government,aq_chief_1827,d_apulia
c_leczycka,aq_slavic,aq_pomeranian_early,slavic_pagan,tribal_government,aq_chief_1828,d_kuyavia
c_legnica,aq_slavic,aq_odra_early,slavic_pagan,tribal_government,aq_chief_1829,d_lower_silesia
c_leh,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_1830,d_ladakh
c_leicestershire,aq_cornovian,aq_cornovian,aq_faith_celtic,tribal_government,aq_chief_1831,d_hereford
