county,old_culture,culture,faith,ruler,ruler_culture
c_kharam-vosh,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1638,aq_uralic
c_kharga,aq_egyptian,aq_egyptian,aq_faith_kemetic,aq_chief_1639,aq_egyptian
c_khasagt_khairkhan,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_1640,aq_steppe_eastern
c_khawr,aq_persian,aq_persian,mazdayasna,aq_chief_1641,aq_persian
c_khaybar,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_1642,aq_arabian
c_khentii,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_1643,aq_steppe_eastern
c_kherson,aq_scythian,aq_scythian,aq_faith_steppe,aq_chief_1644,aq_scythian
c_khetaka,aq_indo_aryan,aq_anarta,aq_faith_samavedic,aq_chief_1645,aq_anarta
c_khijjingakota,aq_indo_aryan,aq_kalinga,aq_faith_nirgrantha,aq_chief_1646,aq_kalinga
c_khinjali_mandala,aq_indo_aryan,aq_kalinga,aq_faith_nirgrantha,aq_chief_1647,aq_kalinga
c_khiva,aq_sogdian,aq_sogdian,mazdayasna,aq_chief_1648,aq_sogdian
c_khojand,aq_sogdian,aq_sogdian,mazdayasna,aq_chief_1649,aq_sogdian
c_khokhoo,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_1650,aq_steppe_eastern
c_kholmogory,aq_finnic,aq_finnic,finnish_pagan,aq_chief_1651,aq_finnic
c_khopyor,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1652,aq_uralic
c_khortytsia,aq_scythian,aq_scythian,aq_faith_steppe,aq_chief_1653,aq_scythian
c_khotan,aq_tocharian,aq_tocharian,aq_faith_steppe,aq_chief_1654,aq_tocharian
c_khotang,aq_himalayan,aq_kirata,aq_faith_himalayan,aq_chief_1655,aq_kirata
c_khu_bua,aq_tai,aq_tai,aq_faith_asian,aq_chief_1656,aq_tai
c_khumar,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_1657,aq_sarmatian
c_khurnak,aq_tibetan,aq_tibetan,bon,aq_chief_1658,aq_tibetan
c_khursa,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1659,aq_uralic
c_khuttal,aq_sogdian,aq_sogdian,mazdayasna,aq_chief_1660,aq_sogdian
c_khuwar,aq_persian,aq_persian,mazdayasna,aq_chief_1661,aq_persian
c_kiev,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1662,aq_slavic
c_kii,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_1663,aq_yayoi
c_kiia,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1664,aq_uralic
c_kilimanjaro,aq_bantu,aq_bantu,aq_faith_african,aq_chief_1665,aq_bantu
c_kinda,aq_germanic,aq_gautish,aq_faith_germanic,aq_chief_1666,aq_gautish
c_kinda_sakun,aq_sabaean,aq_sabaean,aq_faith_arabian,aq_chief_1667,aq_sabaean
c_kingui,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1668,aq_west_african
c_kintus,aq_sami,aq_sami,finnish_pagan,aq_chief_1669,aq_sami
c_kiranapura,aq_indo_aryan,aq_atavi,aq_faith_forest_indian,aq_chief_1670,aq_atavi
c_kirillov,aq_finnic,aq_finnic,finnish_pagan,aq_chief_1671,aq_finnic
c_kirinyaga,aq_bantu,aq_bantu,aq_faith_african,aq_chief_1672,aq_bantu
c_kirkuk,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_1673,aq_aramaic
c_kirman,aq_persian,aq_persian,mazdayasna,aq_chief_1674,aq_persian
c_kishsh,aq_sogdian,aq_sogdian,mazdayasna,aq_chief_1675,aq_sogdian
c_kisi,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1676,aq_west_african
c_kita,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1677,aq_west_african
c_kitka,aq_sami,aq_sami,finnish_pagan,aq_chief_1678,aq_sami
c_kitoi,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_1679,aq_steppe_eastern
c_kittila,aq_sami,aq_sami,finnish_pagan,aq_chief_1680,aq_sami
c_kiz,aq_persian,aq_persian,mazdayasna,aq_chief_1681,aq_persian
c_kizir,aq_tagar,aq_tagar,aq_faith_steppe,aq_chief_1682,aq_tagar
c_klarjeti,aq_kartvelian,aq_kartvelian,aq_faith_anatolian,aq_chief_1683,aq_kartvelian
c_kletsk,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1684,aq_slavic
c_klingenberg,aq_germanic,aq_suebian,aq_faith_germanic,aq_chief_1685,aq_suebian
c_knin,aq_illyrian,aq_delmatian,aq_faith_balkan,aq_chief_1686,aq_delmatian
c_knittelfeld,aq_gaulish,aq_tauriscian,aq_faith_celtic,aq_chief_1687,aq_tauriscian
c_koblenz,aq_germanic,aq_treverian,aq_faith_celtic,aq_chief_1688,aq_treverian
c_koda,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1689,aq_uralic
c_kodalaka_mandala,aq_indo_aryan,aq_kalinga,aq_faith_nirgrantha,aq_chief_1690,aq_kalinga
c_koh_ker,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,aq_chief_1691,aq_mon_khmer
c_koi-bagar,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1692,aq_saka
c_kojuk,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1693,aq_uralic
c_kokenois,aq_baltic,aq_baltic,baltic_pagan,aq_chief_1694,aq_baltic
c_kokoli,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1695,aq_west_african
c_kokpekty,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1696,aq_saka
c_koksemey,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1697,aq_saka
c_kol,aq_indo_aryan,aq_surasena,aq_faith_samavedic,aq_chief_1698,aq_surasena
c_kolhapur,aq_dravidian,aq_kadamba_early,aq_faith_dravidian,aq_chief_1699,aq_kadamba_early
c_kolobrzeg,aq_germanic,aq_suebian,aq_faith_germanic,aq_chief_1700,aq_suebian
c_kolon,aq_gaulish,aq_scordiscian,aq_faith_celtic,aq_chief_1701,aq_scordiscian
c_kolyn,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1702,aq_uralic
c_kolyvan,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1703,aq_uralic
c_komarom,aq_gaulish,aq_gaulish,aq_faith_celtic,aq_chief_1704,aq_gaulish
c_konda_ob,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1705,aq_uralic
c_kondana,aq_dravidian,aq_asmaka,aq_faith_krishna_yajurvedic,aq_chief_1706,aq_asmaka
c_kondoma,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1707,aq_uralic
c_kong,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1708,aq_forest_african
c_kongu,aq_dravidian,aq_pandya,aq_faith_murukan,aq_chief_1709,aq_pandya
c_konigsberg,aq_baltic,aq_baltic,baltic_pagan,aq_chief_1710,aq_baltic
c_konko,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1711,aq_west_african
c_kono,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1712,aq_forest_african
c_kontupohja,aq_finnic,aq_finnic,finnish_pagan,aq_chief_1713,aq_finnic
c_konyan,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1714,aq_forest_african
c_kopathal,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1715,aq_saka
c_koppam,aq_dravidian,aq_kadamba_early,aq_faith_dravidian,aq_chief_1716,aq_kadamba_early
c_kordofan,aq_central_african,aq_central_african,west_african_bori_pagan,aq_chief_1717,aq_central_african
c_korehari,aq_ainu,aq_ainu,aq_faith_asian,aq_chief_1718,aq_ainu
c_korgon,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1719,aq_uralic
c_korinthos,aq_hellenic,aq_hellenic,hellenic_pagan,aq_chief_1720,aq_hellenic
c_korosten,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1721,aq_slavic
c_korsun,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1722,aq_slavic
c_kos-buwak,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1723,aq_saka
c_kos_uba,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_1724,aq_sarmatian
c_kosh_kurbay,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_1725,aq_sarmatian
c_koshuki,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1726,aq_uralic
c_kostanay,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1727,aq_saka
c_kota,aq_indo_aryan,aq_sivi,aq_faith_rigvedic,aq_chief_1728,aq_sivi
c_kotera,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_1729,aq_steppe_eastern
c_kotivarsa,aq_gangetic,aq_pundra,aq_faith_yaksha_naga,aq_chief_1730,aq_pundra
c_kotokel,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_1731,aq_steppe_eastern
c_kotoko,aq_central_african,aq_central_african,west_african_bori_pagan,aq_chief_1732,aq_central_african
c_kotte,aq_lankan,aq_lankan,aq_faith_rigvedic,aq_chief_1733,aq_lankan
c_kouga,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1734,aq_west_african
c_koutajoki,aq_sami,aq_sami,finnish_pagan,aq_chief_1735,aq_sami
c_kozelsk,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1736,aq_slavic
c_kozlov,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1737,aq_uralic
c_kozuke,aq_jomon,aq_jomon,aq_faith_asian,aq_chief_1738,aq_jomon
c_kracheh_nokor,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,aq_chief_1739,aq_mon_khmer
c_krajna,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1740,aq_slavic
c_krakowska,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1741,aq_slavic
c_kran,aq_thracian,aq_odrysian,aq_faith_balkan,aq_chief_1742,aq_odrysian
c_kranj,aq_gaulish,aq_tauriscian,aq_faith_celtic,aq_chief_1743,aq_tauriscian
c_krasnoyarsk,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_1744,aq_steppe_eastern
c_krasso,aq_gaulish,aq_scordiscian,aq_faith_celtic,aq_chief_1745,aq_scordiscian
c_krems,aq_gaulish,aq_noric,aq_faith_celtic,aq_chief_1746,aq_noric
c_kropot,aq_tagar,aq_tagar,aq_faith_steppe,aq_chief_1747,aq_tagar
c_kru,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1748,aq_forest_african
c_ku_jeku,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1749,aq_saka
c_ku_kaeo,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,aq_chief_1750,aq_mon_khmer
c_kucha,aq_tocharian,aq_tocharian,aq_faith_steppe,aq_chief_1751,aq_tocharian
c_kuchuk,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1752,aq_uralic
c_kufa,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_1753,aq_aramaic
c_kuisugu,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1754,aq_forest_african
c_kuizhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1755,aq_sinitic
c_kujawy,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1756,aq_slavic
c_kukiya,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1757,aq_west_african
c_kuku,aq_central_african,aq_central_african,west_african_bori_pagan,aq_chief_1758,aq_central_african
c_kulan_utmas,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1759,aq_saka
c_kulan_uynak,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1760,aq_saka
c_kulunda,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1761,aq_uralic
c_kumaon,aq_himalayan,aq_kirata,aq_faith_himalayan,aq_chief_1762,aq_kirata
c_kumasi,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1763,aq_forest_african
c_kumertau,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1764,aq_uralic
c_kumkol,aq_tibetan,aq_tibetan,bon,aq_chief_1765,aq_tibetan
c_kumtag,aq_tocharian,aq_tocharian,aq_faith_steppe,aq_chief_1766,aq_tocharian
c_kumych,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1767,aq_uralic
c_kundina,aq_gangetic,aq_pragjyotisha,aq_faith_yaksha_naga,aq_chief_1768,aq_pragjyotisha
c_kuozhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1769,aq_sinitic
c_kuranko,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1770,aq_west_african
c_kurdar,aq_sogdian,aq_sogdian,mazdayasna,aq_chief_1771,aq_sogdian
c_kurdistan,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_1772,aq_aramaic
c_kurgan,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1773,aq_saka
c_kurgus,aq_kushite,aq_kushite,kushitism_pagan,aq_chief_1774,aq_kushite
c_kurmaed,aq_tibetan,aq_tibetan,bon,aq_chief_1775,aq_tibetan
c_kurmina,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1776,aq_west_african
c_kursk,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1777,aq_slavic
c_kurtysh,aq_sogdian,aq_sogdian,mazdayasna,aq_chief_1778,aq_sogdian
c_kurumba,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1779,aq_west_african
c_kush-murun,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1780,aq_saka
c_kusinagara,aq_magadhan,aq_malla,aq_faith_buddha,aq_chief_1781,aq_malla
c_kusumi,aq_burman,aq_burman,aq_faith_asian,aq_chief_1782,aq_burman
c_kusunkotan,aq_ainu,aq_ainu,aq_faith_asian,aq_chief_1783,aq_ainu
c_kutch,aq_indo_aryan,aq_anarta,aq_faith_samavedic,aq_chief_1784,aq_anarta
c_kuzbas,aq_tagar,aq_tagar,aq_faith_steppe,aq_chief_1785,aq_tagar
c_kuzeytorg,aq_scythian,aq_scythian,aq_faith_steppe,aq_chief_1786,aq_scythian
c_kwahu-akyem,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1787,aq_forest_african
c_kwararafa,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1788,aq_forest_african
c_kyadya,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1789,aq_forest_african
c_kyakyaru,aq_tibetan,aq_tibetan,bon,aq_chief_1790,aq_tibetan
c_kyaukse,aq_burman,aq_burman,aq_faith_asian,aq_chief_1791,aq_burman
c_kyin,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1792,aq_uralic
c_kymyl_tey,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_1793,aq_steppe_eastern
c_kyunglung,aq_tibetan,aq_tibetan,bon,aq_chief_1794,aq_tibetan
c_kyzistra,aq_anatolian,aq_cappadocian,aq_faith_ma,aq_chief_1795,aq_cappadocian
c_kyzylkul,aq_tagar,aq_tagar,aq_faith_steppe,aq_chief_1796,aq_tagar
c_la_marche,aq_gaulish,aq_aeduian,aq_faith_celtic,aq_chief_1797,aq_aeduian
c_labda,aq_punic,aq_nasamonian,aq_faith_libyan,aq_chief_1798,aq_nasamonian
c_labourd,aq_gaulish,aq_aquitani,aq_faith_iberian,aq_chief_1799,aq_aquitani
c_lachyk-uba,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1800,aq_uralic
c_laconia,aq_hellenic,aq_hellenic,hellenic_pagan,aq_sparta,aq_hellenic
c_ladyzyn,aq_scythian,aq_scythian,aq_faith_steppe,aq_chief_1802,aq_scythian
c_lag_dera,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_1803,aq_cushitic
c_laghwat,aq_berber,aq_gaetulian,aq_faith_libyan,aq_chief_1804,aq_gaetulian
c_lahur,aq_indo_aryan,aq_madra,aq_faith_rigvedic,aq_chief_1805,aq_madra
c_laia,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1806,aq_uralic
c_laizhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1807,aq_sinitic
c_lakhnau,aq_indo_aryan,aq_kosalan,aq_faith_shukla_yajurvedic,aq_chief_1808,aq_kosalan
c_laksmanavati,aq_gangetic,aq_pundra,aq_faith_yaksha_naga,aq_chief_1809,aq_pundra
c_lam_tay,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1810,aq_baiyue
c_lampang,aq_tai,aq_tai,aq_faith_asian,aq_chief_1811,aq_tai
c_lamu,aq_bantu,aq_bantu,aq_faith_african,aq_chief_1812,aq_bantu
c_lanarkshire,aq_pictish,aq_votadinian,aq_faith_celtic,aq_chief_1813,aq_votadinian
c_lancashire,aq_brythonic,aq_brigantian,aq_faith_celtic,aq_chief_1814,aq_brigantian
c_lanciano,aq_italic,aq_marsian,aq_faith_italic,aq_chief_1815,aq_marsian
c_landsberg,aq_germanic,aq_suebian,aq_faith_germanic,aq_chief_1816,aq_suebian
c_langres,aq_gaulish,aq_aeduian,aq_faith_celtic,aq_chief_1817,aq_aeduian
c_langshan,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1818,aq_sinitic
c_langya,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1819,aq_sinitic
c_langzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1820,aq_sinitic
c_langzhou_1,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1821,aq_sinitic
c_lanzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1822,aq_sinitic
c_lanzhou_1,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1823,aq_sinitic
c_lapusna,aq_daco_getic,aq_getian,aq_faith_zalmonian,aq_chief_1824,aq_getian
c_lar,aq_persian,aq_persian,mazdayasna,aq_chief_1825,aq_persian
c_lasta,aq_ethiopian,aq_ethiopian,aq_faith_african,aq_chief_1826,aq_ethiopian
c_lecce,aq_italic,aq_messapian,aq_faith_italic,aq_chief_1827,aq_messapian
c_leczycka,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1828,aq_slavic
c_legnica,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1829,aq_slavic
c_leh,aq_tibetan,aq_tibetan,bon,aq_chief_1830,aq_tibetan
c_leicestershire,aq_brythonic,aq_cornovian,aq_faith_celtic,aq_chief_1831,aq_cornovian
c_leinster,aq_goidelic,aq_brigantian_irish,aq_faith_celtic,aq_chief_1832,aq_brigantian_irish
c_leizhou,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1833,aq_baiyue
c_lena,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_1834,aq_steppe_eastern
c_lenggu,aq_tibetan,aq_tibetan,bon,aq_chief_1835,aq_tibetan
c_lenghu,aq_tibetan,aq_tibetan,bon,aq_chief_1836,aq_tibetan
c_lennox,aq_pictish,aq_novantian,aq_faith_celtic,aq_chief_1837,aq_novantian
c_leon,aq_celtiberian,aq_vaccaean,aq_faith_celtic,aq_chief_1838,aq_vaccaean
c_lepsink,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1839,aq_saka
c_leraba,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1840,aq_forest_african
c_lesbos,aq_hellenic,aq_hellenic,hellenic_pagan,aq_chief_1841,aq_hellenic
c_leuchtenburg,aq_gaulish,aq_boian_danube,aq_faith_celtic,aq_chief_1842,aq_boian_danube
c_lhagang,aq_tibetan,aq_tibetan,bon,aq_chief_1843,aq_tibetan
c_lhari,aq_tibetan,aq_tibetan,bon,aq_chief_1844,aq_tibetan
c_lhasa,aq_tibetan,aq_tibetan,bon,aq_chief_1845,aq_tibetan
c_lhatok,aq_tibetan,aq_tibetan,bon,aq_chief_1846,aq_tibetan
c_lhunze,aq_tibetan,aq_tibetan,bon,aq_chief_1847,aq_tibetan
c_lhunzhub,aq_tibetan,aq_tibetan,bon,aq_chief_1848,aq_tibetan
c_liangzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1849,aq_sinitic
c_lianzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1850,aq_sinitic
c_lianzhou_1,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1851,aq_baiyue
c_liao_fengzhou,aq_tungusic,aq_tungusic,tengri_pagan,aq_chief_1852,aq_tungusic
c_liaoquan,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1853,aq_sinitic
c_liaozhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1854,aq_sinitic
c_lidong,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1855,aq_baiyue
c_liebnitz,aq_gaulish,aq_tauriscian,aq_faith_celtic,aq_chief_1856,aq_tauriscian
c_liege,aq_germanic,aq_treverian,aq_faith_celtic,aq_chief_1857,aq_treverian
c_lienz,aq_gaulish,aq_rhaetian,aq_faith_rhaetian,aq_chief_1858,aq_rhaetian
c_lika,aq_illyrian,aq_liburnian,aq_faith_balkan,aq_chief_1859,aq_liburnian
c_lille,aq_gaulish,aq_menapian,aq_faith_celtic,aq_chief_1860,aq_menapian
c_limousin,aq_gaulish,aq_santonian,aq_faith_celtic,aq_chief_1861,aq_santonian
c_lincolnshire,aq_brythonic,aq_brigantian,aq_faith_celtic,aq_chief_1862,aq_brigantian
c_lingtsang,aq_tibetan,aq_tibetan,bon,aq_chief_1863,aq_tibetan
c_lingxi,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1864,aq_sinitic
c_lingzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1865,aq_sinitic
c_lingzhou_1,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1866,aq_sinitic
c_linjiang,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1867,aq_sinitic
c_linlithgowshire,aq_pictish,aq_votadinian,aq_faith_celtic,aq_chief_1868,aq_votadinian
c_linz,aq_gaulish,aq_noric,aq_faith_celtic,aq_chief_1869,aq_noric
c_linzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1870,aq_sinitic
c_lippe,aq_germanic,aq_cheruscan,aq_faith_germanic,aq_chief_1871,aq_cheruscan
c_lipto,aq_gaulish,aq_gaulish,aq_faith_celtic,aq_chief_1872,aq_gaulish
c_lisboa,aq_iberian,aq_lusitanian,aq_faith_lusitanian,aq_chief_1873,aq_lusitanian
c_lisieux,aq_gaulish,aq_aulercian,aq_faith_celtic,aq_chief_1874,aq_aulercian
c_litang,aq_tibetan,aq_tibetan,bon,aq_chief_1875,aq_tibetan
c_litomerice,aq_gaulish,aq_boian_danube,aq_faith_celtic,aq_chief_1876,aq_boian_danube
c_liuzhou,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1877,aq_baiyue
c_livs,aq_finnic,aq_finnic,finnish_pagan,aq_chief_1878,aq_finnic
c_liyang,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1879,aq_sinitic
c_liyang_2,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1880,aq_sinitic
c_lizhou_2,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1881,aq_sinitic
c_ljubljana,aq_gaulish,aq_tauriscian,aq_faith_celtic,aq_chief_1882,aq_tauriscian
c_lleida,aq_iberian,aq_ilercavonian,aq_faith_iberian,aq_chief_1883,aq_ilercavonian
c_lnj_liaoxi,aq_tungusic,aq_tungusic,tengri_pagan,aq_chief_1884,aq_tungusic
c_lnj_liaoxibei,aq_tungusic,aq_tungusic,tengri_pagan,aq_chief_1885,aq_tungusic
c_lobdaburg,aq_germanic,aq_suebian,aq_faith_germanic,aq_chief_1886,aq_suebian
c_lobi,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1887,aq_forest_african
c_lobo,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1888,aq_forest_african
c_logudoro,aq_italic,aq_nuragic,aq_faith_nuragic,aq_chief_1889,aq_nuragic
c_lolland_falster,aq_germanic,aq_harudian,aq_faith_germanic,aq_chief_1890,aq_harudian
c_lombardia,aq_italic,aq_insubrian,aq_faith_celtic,aq_chief_1891,aq_insubrian
c_lomzynska,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1892,aq_slavic
c_long_hung,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1893,aq_baiyue
c_longde,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1894,aq_sinitic
c_longzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1895,aq_sinitic
c_longzhou_2,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1896,aq_sinitic
c_lop_buri,aq_tai,aq_tai,aq_faith_asian,aq_chief_1897,aq_tai
c_lori,aq_kartvelian,aq_kartvelian,aq_faith_anatolian,aq_chief_1898,aq_kartvelian
c_loropeni,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1899,aq_forest_african
c_lothian,aq_pictish,aq_votadinian,aq_faith_celtic,aq_chief_1900,aq_votadinian
c_loulan,aq_tocharian,aq_tocharian,aq_faith_steppe,aq_chief_1901,aq_tocharian
c_lower_dniepr,aq_scythian,aq_scythian,aq_faith_steppe,aq_chief_1902,aq_scythian
c_lower_galatia,aq_anatolian,aq_cappadocian,aq_faith_ma,aq_chief_1903,aq_cappadocian
c_lozova,aq_scythian,aq_scythian,aq_faith_steppe,aq_chief_1904,aq_scythian
c_luang_prabang,aq_tai,aq_tai,aq_faith_asian,aq_chief_1905,aq_tai
c_lubeck,aq_germanic,aq_teutonian,aq_faith_germanic,aq_chief_1906,aq_teutonian
c_lubelska,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1907,aq_slavic
c_lubusz,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1908,aq_slavic
c_lucca,aq_etruscan,aq_etruscan,aq_faith_etruscan,aq_chief_1909,aq_etruscan
c_ludrava,aq_indo_aryan,aq_salva,aq_faith_rigvedic,aq_chief_1910,aq_salva
c_lujiang,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1911,aq_sinitic
c_luki,aq_finnic,aq_finnic,finnish_pagan,aq_chief_1912,aq_finnic
c_lukoml,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1913,aq_slavic
c_lumbini,aq_himalayan,aq_kirata,aq_faith_himalayan,aq_chief_1914,aq_kirata
c_luneburg,aq_germanic,aq_cheruscan,aq_faith_germanic,aq_chief_1915,aq_cheruscan
c_lunggar,aq_tibetan,aq_tibetan,bon,aq_chief_1916,aq_tibetan
c_luni,aq_italic,aq_ligurian,aq_faith_ligurian,aq_chief_1917,aq_ligurian
c_luntai,aq_tocharian,aq_tocharian,aq_faith_steppe,aq_chief_1918,aq_tocharian
c_luobupo,aq_tocharian,aq_tocharian,aq_faith_steppe,aq_chief_1919,aq_tocharian
c_luodian,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1920,aq_baiyue
c_luozhou,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1921,aq_baiyue
c_luristan,aq_persian,aq_persian,mazdayasna,aq_chief_1922,aq_persian
c_lusignan,aq_gaulish,aq_pictonian,aq_faith_celtic,aq_chief_1923,aq_pictonian
c_luuq,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_1924,aq_cushitic
c_luxembourg,aq_germanic,aq_treverian,aq_faith_celtic,aq_chief_1925,aq_treverian
c_luxi,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1926,aq_sinitic
