county_id,source_county_name,implemented_county_name,de_jure_duchy,de_jure_kingdom,top_realm,holder,government,source_basis
c_khumar,Khumar,Maeotis,d_azov,k_caucasus,c_khumar,aq_chief_1657,nomad_government,R
c_khurnak,Khurnak,Khurnak,d_aksai_chin,k_maryul,c_khurnak,aq_chief_1658,tribal_government,K
c_khursa,Khursa,Budini,d_voronezh,k_mordvinia,c_khursa,aq_chief_1659,tribal_government,R
c_khuttal,Khuttal,Bactria,d_khuttal,k_aq_persia_bactria,e_aq_persia,aq_chief_1660,tribal_government,R
c_khuwar,Khuwar,Media,d_rayy,k_aq_persia_daylam,e_aq_persia,aq_chief_1661,tribal_government,R
c_kiev,Kyiv,Scythia,d_kiev,k_ruthenia,c_kiev,aq_chief_1662,tribal_government,R
c_kii,Kii,Kii,d_nankaido,k_yamato,c_kii,aq_chief_1663,tribal_government,K
c_kiia,Kiia,Kiia,d_ala_tau,k_ob,c_kiia,aq_chief_1664,tribal_government,K
c_kilimanjaro,Kilimanjaro,Kilimanjaro,d_bonde_la_ufa,k_zanj,c_kilimanjaro,aq_chief_1665,tribal_government,K
c_kinda,Kinda,Geats,d_ostergotland,k_sweden,c_kinda,aq_chief_1666,tribal_government,R
c_kinda_sakun,Kinda Sakun,Qataban,d_hadramawt,k_aq040_hadramaut,k_aq040_hadramaut,aq_chief_1667,tribal_government,A/R
c_kingui,Kingui,Kingui,d_diafunu,k_ghana,c_kingui,aq_chief_1668,tribal_government,K
c_kintus,Kintuš,Sápmi,d_guoldat,k_sapmi,c_kintus,aq_chief_1669,tribal_government,R
c_kiranapura,Kiranapura,Daksina Kosala,d_daksina_kosala,k_aq_nanda_orissa,e_aq_nanda,aq_chief_1670,tribal_government,R
c_kirillov,Kirillov,Fenni,d_chudia,k_bjarmaland,c_kirillov,aq_chief_1671,tribal_government,R
c_kirinyaga,Kirinyaga,Kirinyaga,d_bonde_la_ufa,k_zanj,c_kirinyaga,aq_chief_1672,tribal_government,K
c_kirkuk,Kirkuk,Arrapha,d_samarra,k_aq_persia_mesopotamia,e_aq_persia,aq_chief_1673,tribal_government,A/R
c_kirman,Kirman,Carmania,d_kirman,k_aq_persia_carmania,e_aq_persia,aq_chief_1674,tribal_government,A/R
c_kishsh,Kishsh,Sogdiana,d_soghd,k_aq_persia_transoxiana,e_aq_persia,aq_chief_1675,tribal_government,R
c_kisi,Kisi,Kisi,d_loma,k_mali,c_kisi,aq_chief_1676,tribal_government,K
c_kita,Kita,Kita,d_kaniaga,k_ghana,c_kita,aq_chief_1677,tribal_government,K
c_kitka,Kitka,Sápmi,d_giemajohka,k_sapmi,c_kitka,aq_chief_1678,tribal_government,R
c_kitoi,Kitoï,Kitoï,d_angara,k_angara,c_kitoi,aq_chief_1679,nomad_government,K
c_kittila,Kittila,Sápmi,d_vuovdisamieana,k_sapmi,c_kittila,aq_chief_1680,tribal_government,R
c_kiz,Kiz,Gedrosia,d_makran,k_aq_persia_makran,e_aq_persia,aq_chief_1681,tribal_government,R
c_kizir,Kizir,Kizir,d_blue_khakassia,k_khakassia,c_kizir,aq_chief_1682,tribal_government,K
c_klarjeti,Klarjeti,Colchis,d_tao-klarjeti,k_georgia,c_klarjeti,aq_chief_1683,tribal_government,R
c_kletsk,Kletsk,Neuri,d_pinsk,k_white_rus,c_kletsk,aq_chief_1684,tribal_government,R
c_klingenberg,Klingenberg,Chatti,d_west_franconia,k_east_francia,c_klingenberg,aq_chief_1685,tribal_government,R
c_knin,Knin,Liburnia,d_dalmatia,k_croatia,c_knin,aq_chief_1686,tribal_government,A/R
c_knittelfeld,Knittelfeld,Noricum,d_carinthia,k_bavaria,c_knittelfeld,aq_chief_1687,tribal_government,R
c_koblenz,Koblenz,Confluentes,d_lower_lorraine,k_lotharingia,c_koblenz,aq_chief_1688,tribal_government,A/R
c_koda,Koda,Koda,d_kazym,k_yugra,c_koda,aq_chief_1689,tribal_government,K
c_kodalaka_mandala,Kodalaka Mandala,Tosali,d_tosali,k_aq_nanda_orissa,e_aq_nanda,aq_chief_1690,tribal_government,R
c_koh_ker,Koh Ker,Koh Ker,d_angkor,k_funan,c_koh_ker,aq_chief_1691,tribal_government,K
c_koi-bagar,Koi-Bagar,Saka,d_kentarlau,k_kipchak,c_koi-bagar,aq_chief_1692,nomad_government,R
c_kojuk,Kojuk,Kojuk,d_ala_tau,k_ob,c_kojuk,aq_chief_1693,tribal_government,K
c_kokenois,Kokenois,Latgalians,d_latgalians,k_lithuania,c_kokenois,aq_chief_1694,tribal_government,R
c_kokoli,Kokoli,Kokoli,d_futa_jalon,k_mali,c_kokoli,aq_chief_1695,tribal_government,K
c_kokpekty,Kokpekty,Saka,d_alakol,k_zhetysu,c_kokpekty,aq_chief_1696,nomad_government,R
c_koksemey,Koksemey,Saka,d_semey,k_kipchak,c_koksemey,aq_chief_1697,nomad_government,R
c_kol,Kol,Mathura,d_mathura,k_aq_nanda_delhi,e_aq_nanda,aq_chief_1698,tribal_government,R
c_kolhapur,Kolhapur,Rattapadi,d_rattapadi,k_maharastra,c_kolhapur,aq_chief_1699,tribal_government,R
c_kolobrzeg,Wolin,Venedi,d_pommerania,k_pomerania,c_kolobrzeg,aq_chief_1700,tribal_government,R
c_kolon,Kolon,Pannonia,d_somogy,k_hungary,c_kolon,aq_chief_1701,tribal_government,R
c_kolyn,Kolyn,Uralic Lands,d_udmurtia,k_permia,c_kolyn,aq_chief_1702,tribal_government,R
c_kolyvan,Kolyvan,Kolyvan,d_baraba_steppe,k_ob,c_kolyvan,aq_chief_1703,tribal_government,K
c_komarom,Komárom,Pannonia,d_visegrad,k_hungary,c_komarom,aq_chief_1704,tribal_government,R
c_konda_ob,Konda,Konda,d_baraba_steppe,k_ob,c_konda_ob,aq_chief_1705,tribal_government,K
c_kondana,Kondana,Nasikya,d_nasikya,k_maharastra,c_kondana,aq_chief_1706,tribal_government,R
c_kondoma,Kondoma,Kondoma,d_aley,k_ob,c_kondoma,aq_chief_1707,tribal_government,K
c_kong,Kong,Kong,d_kong,k_kong,c_kong,aq_chief_1708,tribal_government,K
c_kongu,Kongu,Pandya Nadu,d_pandya_nadu,k_tamilakam,c_kongu,aq_chief_1709,tribal_government,R
c_konigsberg,Sambia,Aestii,d_prussia,k_lithuania,c_konigsberg,aq_chief_1710,tribal_government,R
c_konko,Konko,Konko,d_bambuk,k_mali,c_konko,aq_chief_1711,tribal_government,K
c_kono,Kono,Kono,d_kono,k_guinea,c_kono,aq_chief_1712,tribal_government,K
c_kontupohja,Kontupohja,Fenni,d_karelia,k_finland,c_kontupohja,aq_chief_1713,tribal_government,R
c_konyan,Konyan,Konyan,d_toro,k_guinea,c_konyan,aq_chief_1714,tribal_government,K
c_kopathal,Kopathal,Saka,d_zhetysu,k_zhetysu,c_kopathal,aq_chief_1715,nomad_government,R
c_koppam,Koppam,Raichur Doab,d_raichur_doab,k_karnata,c_koppam,aq_chief_1716,tribal_government,R
c_kordofan,Kordofan,Kordofan,d_kordofan,k_darfur,c_kordofan,aq_chief_1717,tribal_government,K
c_korehari,Korehari,Korehari,d_hitakami,k_hitakami,c_korehari,aq_chief_1718,tribal_government,K
c_korgon,Korgon,Korgon,d_aley,k_ob,c_korgon,aq_chief_1719,tribal_government,K
c_korinthos,Korinthos,Korinthos,d_aq_tribe_achaia_achaia,k_hellas,c_korinthos,aq_chief_1720,tribal_government,A/R
c_korosten,Korosten,Neuri,d_turov,k_ruthenia,c_korosten,aq_chief_1721,tribal_government,R
c_korsun,Korsun,Scythia,d_kiev,k_ruthenia,c_korsun,aq_chief_1722,tribal_government,R
c_kos-buwak,Kos-Buwak,Dahae,d_jemba,k_oghuz_il,c_kos-buwak,aq_chief_1723,nomad_government,R
c_kos_uba,Kos Uba,Sauromatia,d_mugodzhar_hills,k_caspian_steppe,c_kos_uba,aq_chief_1724,nomad_government,R
c_kosh_kurbay,Kosh Kurbay,Sauromatia,d_mugodzhar_hills,k_caspian_steppe,c_kosh_kurbay,aq_chief_1725,nomad_government,R
c_koshuki,Koshuki,Koshuki,d_pelym,k_yugra,c_koshuki,aq_chief_1726,tribal_government,K
c_kostanay,Kostanay,Saka,d_kurgan,k_qara_dala,c_kostanay,aq_chief_1727,nomad_government,R
c_kota,Kota,Medapata,d_medapata,k_rajputana,c_kota,aq_chief_1728,tribal_government,R
c_kotera,Kotera,Kotera,d_bargujin_tukum,k_buryatia,c_kotera,aq_chief_1729,nomad_government,K
c_kotivarsa,Kotivarsa,Gauda,d_gauda,k_aq_nanda_bengal,e_aq_nanda,aq_chief_1730,tribal_government,R
c_kotokel,Kotokel,Kotokel,d_dauria,k_buryatia,c_kotokel,aq_chief_1731,nomad_government,K
c_kotoko,Kotoko,Kotoko,d_wandala,k_sao,c_kotoko,aq_chief_1732,tribal_government,K
c_kotte,Pacinadesa,Rajarata,d_sinhala,k_aq_lanka,k_aq_lanka,aq_chief_1733,tribal_government,R
c_kouga,Kouga,Kouga,d_mema,k_ghana,c_kouga,aq_chief_1734,tribal_government,K
c_koutajoki,Koutajoki,Sápmi,d_giemajohka,k_sapmi,c_koutajoki,aq_chief_1735,tribal_government,R
c_kozelsk,Kozelsk,Neuri,d_karachev,k_ruthenia,c_kozelsk,aq_chief_1736,tribal_government,R
c_kozlov,Kozlov,Budini,d_saran,k_mordvinia,c_kozlov,aq_chief_1737,tribal_government,R
c_kozuke,Kōzuke,Kōzuke,d_west_bando,k_azuma,c_kozuke,aq_chief_1738,tribal_government,K
c_kracheh_nokor,Kracheh Nokor,Kracheh Nokor,d_vyadhapura,k_funan,c_kracheh_nokor,aq_chief_1739,tribal_government,K
c_krajna,Krajna,Vistula Lands,d_wielkopolska,k_poland,c_krajna,aq_chief_1740,tribal_government,R
c_krakowska,Kraków,Vistula Lands,d_lesser_poland,k_poland,c_krakowska,aq_chief_1741,tribal_government,R
c_kran,Kran,Odrysia,d_aq040_aq040_central_thrace_philippopolis,k_aq040_central_thrace,k_aq040_central_thrace,aq_chief_1742,tribal_government,R
c_kranj,Kranj,Carni,d_krain,k_bavaria,c_kranj,aq_chief_1743,tribal_government,A/R
c_krasnoyarsk,Kyzyl Char,Kyzyl Char,d_yenisei_kan,k_angara,c_krasnoyarsk,aq_chief_1744,nomad_government,K
c_krasso,Krassó,Pannonia,d_temes,k_hungary,c_krasso,aq_chief_1745,tribal_government,R
c_krems,Krems,Noricum,d_osterreich,k_bavaria,c_krems,aq_chief_1746,tribal_government,A/R
c_kropot,Kropot,Kropot,d_eastern_sayan,k_khakassia,c_kropot,aq_chief_1747,tribal_government,K
c_kru,Kru,Kru,d_kru,k_guinea,c_kru,aq_chief_1748,tribal_government,K
c_ku_jeku,Ku Jeku,Saka,d_karabas,k_saryarka,c_ku_jeku,aq_chief_1749,nomad_government,R
c_ku_kaeo,Ku Kaeo,Ku Kaeo,d_mukdahan,k_chenla,c_ku_kaeo,aq_chief_1750,tribal_government,K
c_kucha,Kucha,Karasahr,d_karashar,k_khotan,c_kucha,aq_chief_1751,tribal_government,R
c_kuchuk,Kuchuk,Kuchuk,d_kulyndy_steppe,k_ob,c_kuchuk,aq_chief_1752,tribal_government,K
c_kufa,Kufa,Babylonia,d_kufa,k_aq_persia_mesopotamia,e_aq_persia,aq_chief_1753,tribal_government,A/R
c_kuisugu,Kuisugu,Kuisugu,d_mamprusi,k_gur,c_kuisugu,aq_chief_1754,tribal_government,K
c_kuizhou,Kuizhou,Kuizhou,d_kuizhong,k_aq040_ba,k_aq040_ba,aq_chief_1755,tribal_government,K
c_kujawy,Kujawy,Vistula Lands,d_kuyavia,k_poland,c_kujawy,aq_chief_1756,tribal_government,R
c_kukiya,Kukiya,Kukiya,d_kawkaw,k_songhay,c_kukiya,aq_chief_1757,tribal_government,K
c_kuku,Kuku,Kuku,d_baguirmi,k_sao,c_kuku,aq_chief_1758,tribal_government,K
c_kulan_utmas,Kulan Utmas,Saka,d_tokumbay,k_saryarka,c_kulan_utmas,aq_chief_1759,nomad_government,R
c_kulan_uynak,Kulan-Uynak,Saka,d_kentarlau,k_kipchak,c_kulan_uynak,aq_chief_1760,nomad_government,R
c_kulunda,Kulunda,Kulunda,d_kulyndy_steppe,k_ob,c_kulunda,aq_chief_1761,tribal_government,K
c_kumaon,Kumaon,Kirata,d_kurmanchal,k_himalaya,c_kumaon,aq_chief_1762,tribal_government,R
c_kumasi,Kumasi,Kumasi,d_ashanti,k_akan,c_kumasi,aq_chief_1763,tribal_government,K
c_kumertau,Kumertau,Sauromatia,d_bugurslan,k_volga_bulgaria,c_kumertau,aq_chief_1764,tribal_government,R
c_kumkol,Kumkol,Kumkol,d_nagormo,k_amdo,c_kumkol,aq_chief_1765,tribal_government,K
c_kumtag,Kumtag,Loulan,d_loulan,k_khotan,c_kumtag,aq_chief_1766,tribal_government,R
c_kumych,Kumych,Uralic Lands,d_perm,k_permia,c_kumych,aq_chief_1767,tribal_government,R
c_kundina,Kundina,Sutiya,d_sutiya,k_kamarupa,c_kundina,aq_chief_1768,tribal_government,R
c_kuozhou,Kuozhou,Kuozhou,d_longyou,k_hexi,c_kuozhou,aq_chief_1769,tribal_government,K
c_kuranko,Kuranko,Kuranko,d_loma,k_mali,c_kuranko,aq_chief_1770,tribal_government,K
c_kurdar,Kurdar,Chorasmia,d_khorezm,k_transoxiana,c_kurdar,aq_chief_1771,tribal_government,R
c_kurdistan,Kurdistan,Corduene,d_kurdistan,k_aq_persia_jazira,e_aq_persia,aq_chief_1772,tribal_government,R
c_kurgan,Kurgan,Saka,d_kurgan,k_qara_dala,c_kurgan,aq_chief_1773,nomad_government,R
c_kurgus,Kurgus,Kurgus,d_shamir,k_aq_kush,k_aq_kush,aq_chief_1774,tribal_government,K
c_kurmaed,Kurmaed,Kurmaed,d_bumthang,k_lhomon,c_kurmaed,aq_chief_1775,tribal_government,K
c_kurmina,Kurmina,Kurmina,d_jenne,k_jenne,c_kurmina,aq_chief_1776,tribal_government,K
c_kursk,Kursk,Neuri,d_chernigov,k_ruthenia,c_kursk,aq_chief_1777,tribal_government,R
c_kurtysh,Kurtysh,Chorasmia,d_uzboy,k_transoxiana,c_kurtysh,aq_chief_1778,nomad_government,R
c_kurumba,Kurumba,Kurumba,d_upper_gurma,k_gurma,c_kurumba,aq_chief_1779,tribal_government,K
c_kush-murun,Kush-Murun,Saka,d_kush-murun,k_qara_dala,c_kush-murun,aq_chief_1780,nomad_government,R
c_kusinagara,Kusinagara,Tirabhukti,d_tirabhukti,k_aq_nanda,e_aq_nanda,aq_chief_1781,tribal_government,R
c_kusumi,Kusumi,Kusumi,d_ramannadesa,k_pagan,c_kusumi,aq_chief_1782,tribal_government,K
c_kusunkotan,Kusunkotan,Kusunkotan,d_sahaliyan,k_aynumosir,c_kusunkotan,aq_chief_1783,tribal_government,K
c_kutch,Kutch,Anartta,d_anartta,k_gujarat,c_kutch,aq_chief_1784,tribal_government,R
c_kuzbas,Kuzbas,Kuzbas,d_shoria,k_khakassia,c_kuzbas,aq_chief_1785,tribal_government,K
c_kuzeytorg,Kuzeyrtorg,Tanais,d_tana,k_pontic_steppe,c_kuzeytorg,aq_chief_1786,nomad_government,R
c_kwahu-akyem,Kwahu-Akyem,Kwahu-Akyem,d_ashanti,k_akan,c_kwahu-akyem,aq_chief_1787,tribal_government,K
c_kwararafa,Kwararafa,Kwararafa,d_kwararafa,k_igbo-benue,c_kwararafa,aq_chief_1788,tribal_government,K
c_kyadya,Kyadya,Kyadya,d_nupe,k_igbo-benue,c_kyadya,aq_chief_1789,tribal_government,K
c_kyakyaru,Kyakyaru,Kyakyaru,d_sagya,k_tsang,c_kyakyaru,aq_chief_1790,tribal_government,K
c_kyaukse,Kyaukse,Kyaukse,d_pagan,k_pagan,c_kyaukse,aq_chief_1791,tribal_government,K
c_kyin,Kyin,Kyin,d_salair,k_ob,c_kyin,aq_chief_1792,tribal_government,K
c_kymyl_tey,Kymyl'Tey,Kymyl'Tey,d_angara,k_angara,c_kymyl_tey,aq_chief_1793,nomad_government,K
c_kyunglung,Kyunglung,Kyunglung,d_ngari,k_guge,c_kyunglung,aq_chief_1794,tribal_government,K
c_kyzistra,Kyzistra,Cappadocia,d_charsianon,k_aq_persia_cappadocia,e_aq_persia,aq_chief_1795,tribal_government,R
c_kyzylkul,Kyzylkul,Kyzylkul,d_blue_khakassia,k_khakassia,c_kyzylkul,aq_chief_1796,tribal_government,K
c_la_marche,La Marche,Bituriges,d_bourbon,k_france,c_la_marche,aq_chief_1797,tribal_government,R
c_labda,Labda,Leptis Magna,d_syrte,k_aq_carthage,k_aq_carthage,aq_chief_1798,tribal_government,A/R
c_labourd,Labourd,Aquitania,d_gascogne,k_france,c_labourd,aq_chief_1799,tribal_government,A/R
c_lachyk-uba,Lachyk-Uba,Budini,d_mordvinia,k_mordvinia,c_lachyk-uba,aq_chief_1800,tribal_government,R
c_laconia,Laconia,Laconia,d_achaia,k_aq_sparta,k_aq_sparta,aq_sparta,tribal_government,A/R
c_ladyzyn,Ladyzyn,Royal Scythia,d_yedisan,k_pontic_steppe,c_ladyzyn,aq_chief_1802,nomad_government,R
c_lag_dera,Lag Dera,Lag Dera,d_samalo,k_bale,c_lag_dera,aq_chief_1803,tribal_government,K
c_laghwat,Laghwat,Gaetulia,d_mzab,k_tahert,c_laghwat,aq_chief_1804,tribal_government,R
c_lahur,Lahur,Madra,d_lahore,k_punjab,c_lahur,aq_chief_1805,tribal_government,R
c_laia,Laia,Laia,d_ostyaki,k_yugra,c_laia,aq_chief_1806,tribal_government,K
c_laizhou,Laizhou,Laizhou,d_ziqing,k_aq_qi,k_aq_qi,aq_chief_1807,tribal_government,K
c_lakhnau,Lakhnau,Kanyakubja,d_kanyakubja,k_aq_nanda_kosala,e_aq_nanda,aq_chief_1808,tribal_government,R
c_laksmanavati,Laksmanāvati,Gauda,d_gauda,k_aq_nanda_bengal,e_aq_nanda,aq_chief_1809,tribal_government,R
c_lam_tay,Lam Tay,Lam Tay,d_lam_tay,k_viet,c_lam_tay,aq_chief_1810,tribal_government,K
c_lampang,Lampang,Lampang,d_sukhothai,k_dvaravati,c_lampang,aq_chief_1811,tribal_government,K
c_lamu,Lamu,Lamu,d_pate,k_zanj,c_lamu,aq_chief_1812,tribal_government,K
c_lanarkshire,Lanarkshire,Votadini,d_lothian,k_scotland,c_lanarkshire,aq_chief_1813,tribal_government,R
c_lancashire,Lancashire,Brigantes,d_lancaster,k_england,c_lancashire,aq_chief_1814,tribal_government,A/R
c_lanciano,Lanciano,Umbria,d_spoleto,k_romagna,c_lanciano,aq_chief_1815,tribal_government,R
c_landsberg,Santok,Venedi,d_pommerania,k_pomerania,c_landsberg,aq_chief_1816,tribal_government,R
c_langres,Langres,Lingones,d_burgundy,k_france,c_langres,aq_chief_1817,tribal_government,A/R
c_langshan,Wuluhai,Wuluhai,d_langshan,k_xia,c_langshan,aq_chief_1818,nomad_government,K
c_langya,Yizhou,Yizhou,d_aq040_aq_qi_yanhai,k_aq_qi,k_aq_qi,aq_chief_1819,tribal_government,K
c_langzhou,Langzhou,Langzhou,d_jingnan,k_aq_chu,k_aq_chu,aq_chief_1820,tribal_government,K
c_langzhou_1,Langzhou,Langzhou,d_lilang,k_xingyuan,c_langzhou_1,aq_chief_1821,tribal_government,K
c_lanzhou,Lanzhou,Lanzhou,d_hedong,k_aq_zhao,k_aq_zhao,aq_chief_1822,tribal_government,K
c_lanzhou_1,Lanzhou,Lanzhou,d_longyou,k_hexi,c_lanzhou_1,aq_chief_1823,tribal_government,K
c_lapusna,Lăpușna,Getia,d_bugeac,k_moldavia,c_lapusna,aq_chief_1824,tribal_government,R
c_lar,Lar,Persis,d_fars,k_aq_persia_persia,e_aq_persia,aq_chief_1825,tribal_government,R
c_lasta,Lasta,Lasta,d_lasta,k_abyssinia,c_lasta,aq_chief_1826,tribal_government,K
c_lecce,Lecce,Messapians,d_apulia,k_sicily,c_lecce,aq_chief_1827,tribal_government,A/R
c_leczycka,Łęczyca,Vistula Lands,d_kuyavia,k_poland,c_leczycka,aq_chief_1828,tribal_government,R
c_legnica,Legnica,Lugian Lands,d_lower_silesia,k_poland,c_legnica,aq_chief_1829,tribal_government,R
c_leh,Leh,Leh,d_ladakh,k_maryul,c_leh,aq_chief_1830,tribal_government,K
c_leicestershire,Leicestershire,Corieltauvi,d_hereford,k_england,c_leicestershire,aq_chief_1831,tribal_government,A/R
c_leinster,Leinster,Laigin,d_leinster,k_ireland,c_leinster,aq_chief_1832,tribal_government,A/R
c_leizhou,Leizhou,Leizhou,d_gaoliang,k_lingnan,c_leizhou,aq_chief_1833,tribal_government,K
c_lena,Eülge,Eülge,d_lena,k_angara,c_lena,aq_chief_1834,nomad_government,K
c_lenggu,Lenggu,Lenggu,d_litang,k_kham,c_lenggu,aq_chief_1835,tribal_government,K
c_lenghu,Lenghu,Lenghu,d_nagormo,k_amdo,c_lenghu,aq_chief_1836,tribal_government,K
c_lennox,Lennox,Damnonii,d_galloway,k_scotland,c_lennox,aq_chief_1837,tribal_government,R
c_leon,Leon,Astures,d_leon,k_leon,c_leon,aq_chief_1838,tribal_government,A/R
c_lepsink,Lepsink,Saka,d_alakol,k_zhetysu,c_lepsink,aq_chief_1839,nomad_government,R
c_leraba,Leraba,Leraba,d_kong,k_kong,c_leraba,aq_chief_1840,tribal_government,K
c_lesbos,Lesbos,Lesbos,d_aegean_islands,k_thessalonika,c_lesbos,aq_chief_1841,tribal_government,A/R
c_leuchtenburg,Leuchtenburg,Naristi,d_nordgau,k_bavaria,c_leuchtenburg,aq_chief_1842,tribal_government,R
c_lhagang,Lhagang,Lhagang,d_chakla,k_gyalrong,c_lhagang,aq_chief_1843,tribal_government,K
c_lhari,Lhari,Lhari,d_nagchu,k_u,c_lhari,aq_chief_1844,tribal_government,K
c_lhasa,Lhasa,Lhasa,d_lhasa,k_u,c_lhasa,aq_chief_1845,tribal_government,K
c_lhatok,Lhatok,Lhatok,d_lhatok,k_kham,c_lhatok,aq_chief_1846,tribal_government,K
c_lhunze,Lhünzê,Lhünzê,d_monyul,k_lhomon,c_lhunze,aq_chief_1847,tribal_government,K
c_lhunzhub,Lhünzhub,Lhünzhub,d_lhasa,k_u,c_lhunzhub,aq_chief_1848,tribal_government,K
c_liangzhou,Liangzhou,Liangzhou,d_hexi,k_hexi,c_liangzhou,aq_chief_1849,tribal_government,K
c_lianzhou,Lianzhou,Lianzhou,d_hunan,k_aq_chu,k_aq_chu,aq_chief_1850,tribal_government,K
c_lianzhou_1,Lianzhou,Lianzhou,d_rongguan,k_lingxi,c_lianzhou_1,aq_chief_1851,tribal_government,K
c_liao_fengzhou,Fengzhou,Fengzhou,d_LIAO_zhongjing,k_raole,c_liao_fengzhou,aq_chief_1852,tribal_government,K
c_liaoquan,Liaoquan,Liaoquan,d_gansu,k_hexi,c_liaoquan,aq_chief_1853,nomad_government,K
c_liaozhou,Yizhou,Yizhou,d_hedong,k_aq_zhao,k_aq_zhao,aq_chief_1854,tribal_government,K
c_lidong,Lidong,Lidong,d_qiongguan,k_lingnan,c_lidong,aq_chief_1855,tribal_government,K
c_liebnitz,Leibnitz,Noricum,d_steyermark,k_bavaria,c_liebnitz,aq_chief_1856,tribal_government,R
c_liege,Liege,Eburones,d_luxembourg,k_lotharingia,c_liege,aq_chief_1857,tribal_government,A/R
c_lienz,Lienz,Noricum,d_tyrol,k_bavaria,c_lienz,aq_chief_1858,tribal_government,A/R
c_lika,Lika,Illyria,d_croatia,k_croatia,c_lika,aq_chief_1859,tribal_government,R
c_lille,Lille,Menapii,d_flanders,k_france,c_lille,aq_chief_1860,tribal_government,A/R
c_limousin,Limousin,Lemovices,d_aquitaine,k_france,c_limousin,aq_chief_1861,tribal_government,A/R
c_lincolnshire,Lincolnshire,Corieltauvi,d_york,k_england,c_lincolnshire,aq_chief_1862,tribal_government,A/R
c_lingtsang,Lingtsang,Lingtsang,d_lingtsang,k_kham,c_lingtsang,aq_chief_1863,tribal_government,K
c_lingxi,Xizhou,Xizhou,d_wuxi,k_kuizhou,c_lingxi,aq_chief_1864,tribal_government,K
c_lingzhou,Lingzhou,Lingzhou,d_shuofang,k_xia,c_lingzhou,aq_chief_1865,nomad_government,K
c_lingzhou_1,Lingzhou,Lingzhou,d_xichuan,k_aq040_shu,k_aq040_shu,aq_chief_1866,tribal_government,K
c_linjiang,Linjiang,Linjiang,d_jiangxi,k_aq_chu,k_aq_chu,aq_chief_1867,tribal_government,K
c_linlithgowshire,Linlithgowshire,Votadini,d_lothian,k_scotland,c_linlithgowshire,aq_chief_1868,tribal_government,R
c_linz,Linz,Noricum,d_salzburg,k_bavaria,c_linz,aq_chief_1869,tribal_government,A/R
c_linzhou,Linzhou,Linzhou,d_xinan,k_daibei,c_linzhou,aq_chief_1870,tribal_government,K
c_lippe,Lippe,Cherusci,d_angria,k_saxony,c_lippe,aq_chief_1871,tribal_government,R
c_lipto,Liptov,Boii,d_nyitra,k_hungary,c_lipto,aq_chief_1872,tribal_government,R
c_lisboa,Lisboa,Olisipo,d_beja,k_badajoz,c_lisboa,aq_chief_1873,tribal_government,A/R
c_lisieux,Lisieux,Lexovii,d_normandy,k_france,c_lisieux,aq_chief_1874,tribal_government,A/R
c_litang,Litang,Litang,d_litang,k_kham,c_litang,aq_chief_1875,tribal_government,K
c_litomerice,Litoměřice,Boii,d_bohemia,k_bohemia,c_litomerice,aq_chief_1876,tribal_government,R
c_liuzhou,Liuzhou,Liuzhou,d_guiguan,k_lingxi,c_liuzhou,aq_chief_1877,tribal_government,K
c_livs,Sakala,Livonians,d_livonia,k_esthonia,c_livs,aq_chief_1878,tribal_government,R
c_liyang,Hezhou,Hezhou,d_jingnan,k_aq_chu,k_aq_chu,aq_chief_1879,tribal_government,K
c_liyang_2,Liyang,Liyang,d_huaixi,k_aq_chu,k_aq_chu,aq_chief_1880,tribal_government,K
c_lizhou_2,Lizhou,Lizhou,d_lilang,k_xingyuan,c_lizhou_2,aq_chief_1881,tribal_government,K
c_ljubljana,Leibach,Emona Region,d_krain,k_bavaria,c_ljubljana,aq_chief_1882,tribal_government,A/R
c_lleida,Lleida,Laietania,d_barcelona,k_aragon,c_lleida,aq_chief_1883,tribal_government,R
c_lnj_liaoxi,Liaoxi,Liaoxi,d_liaoxi,k_raole,c_lnj_liaoxi,aq_chief_1884,tribal_government,K
c_lnj_liaoxibei,Liaoxibei,Liaoxibei,d_liaoxi,k_raole,c_lnj_liaoxibei,aq_chief_1885,tribal_government,K
c_lobdaburg,Lobdaburg,Hermunduri,d_thuringia,k_east_francia,c_lobdaburg,aq_chief_1886,tribal_government,R
c_lobi,Lobi,Lobi,d_lobi,k_kong,c_lobi,aq_chief_1887,tribal_government,K
c_lobo,Lobo,Lobo,d_kru,k_guinea,c_lobo,aq_chief_1888,tribal_government,K
c_logudoro,Logudoro,Sardinian Tribes,d_aq040_sardinia_sardinia,k_sardinia,c_logudoro,aq_chief_1889,tribal_government,A/R
c_lolland_falster,Lolland-Falster,Danish Isles,d_sjaelland,k_denmark,c_lolland_falster,aq_chief_1890,tribal_government,R
c_lombardia,Lombardia,Insubres,d_lombardia,k_italy,c_lombardia,aq_chief_1891,tribal_government,A/R
c_lomzynska,Łomża,Vistula Lands,d_mazovia,k_poland,c_lomzynska,aq_chief_1892,tribal_government,R
c_long_hung,Long Hung,Long Hung,d_thang_long,k_viet,c_long_hung,aq_chief_1893,tribal_government,K
c_longde,Luzhou,Luzhou,d_zelu,k_aq_han,k_aq_han,aq_chief_1894,tribal_government,K
c_longzhou,Longzhou,Longzhou,d_dongchuan,k_aq040_shu,k_aq040_shu,aq_chief_1895,tribal_government,K
c_longzhou_2,Longzhou,Longzhou,d_fengxiang,k_aq_qin,k_aq_qin,aq_chief_1896,tribal_government,K
